DebtDimId,Months_On_Book,Credit_Limit,Opening_Balance,Ending_Balance,Over_limit_Amount,Actual_Min_Pay_Due,Total_Min_Pay_Due,Net_Payments_During_Cycle,Net_Purchases_During_Cycle,Net_Cash_Advances_During_Cycle,Net_Premier_Fees_Billed_During_C,Net_Behavior_Fees_Billed_During,Net_Concessions_Billed_During_Cy,Quarterly_Fico_Score,Behavior_Score,Good_Customer_Score,Utility,Bad
19586345,11,300,196,222,0,25,25,196,213,0,9,0,0,652,637,759,0.7386,0
19587422,11,300,299,286,0,25,25,25,0,0,7,5,0,537,635,704,0.954066667,0
19588039,11,400,7,4,0,4,4,131,121,0,7,0,0,646,677,909,0.00875,0
19588344,11,250,160,145,0,25,25,25,0,0,8,3,0,644,662,791,0.57924,0
19589780,11,350,341,348,0,25,25,75,69,0,7,6,0,618,660,724,0.993428571,0
19589819,11,400,359,360,0,25,25,35,20,0,10,6,0,645,658,745,0.89985,0
19589944,11,250,218,222,0,25,25,30,25,0,7,4,0,631,654,703,0.88876,0
19591524,11,250,250,193,0,25,25,65,0,0,7,4,0,585,656,782,0.77,0
19594069,11,250,260,213,0,25,25,60,0,0,9,4,0,591,630,751,0.85024,1
19597973,11,450,252,292,0,25,25,225,254,0,7,4,0,451,678,835,0.649111111,0
19599571,11,250,230,140,0,25,25,100,0,0,7,3,0,614,674,762,0.56104,0
19600324,11,300,250,272,0,25,25,25,34,0,9,4,0,633,647,717,0.9067,0
19601236,11,250,246,234,0,25,25,25,0,0,9,4,0,473,631,758,0.93744,1
19602947,11,325,7,116,0,25,25,50,153,0,7,0,0,650,659,,0.357476923,0
19603895,11,250,51,34,0,25,25,25,0,0,7,1,0,655,674,949,0.13692,0
19604204,11,250,210,207,0,25,25,25,10,0,9,4,0,612,667,779,0.82932,0
19605866,11,250,254,7,0,7,7,254,0,0,7,0,0,604,667,839,0.028,0
19607769,11,300,295,256,0,25,25,50,0,0,7,5,0,652,668,,0.854566667,0
19609366,11,250,168,235,0,25,25,25,80,0,9,4,0,588,655,,0.93844,0
19609730,11,400,401,390,0,25,25,26,0,0,10,6,0,448,642,725,0.97535,0
19609851,11,550,548,313,0,25,25,250,3,0,7,5,0,630,681,982,0.569363636,0
19610390,11,250,160,210,0,25,25,50,88,0,7,5,0,613,643,700,0.84016,0
19611226,11,300,287,284,0,25,25,25,10,0,7,5,0,613,637,710,0.9455,0
19611326,11,350,323,330,0,25,25,25,20,0,7,6,0,648,647,709,0.944142857,0
19611365,11,350,125,222,0,25,25,125,213,0,9,0,0,564,649,779,0.633971429,0
19611907,11,250,235,222,0,25,25,25,0,0,9,4,0,618,645,,0.88976,0
19612150,11,250,348,283,33,25,58,80,0,0,10,5,0,531,601,691,1.13196,1
19612990,11,250,238,198,0,25,25,50,0,0,7,3,0,662,635,752,0.79172,0
19613957,11,250,183,7,0,7,7,243,60,0,7,0,0,498,635,962,0.02824,0
19618074,11,200,126,12,0,12,12,126,5,0,7,0,0,619,696,884,0.0601,0
19618181,11,200,130,115,0,25,25,25,0,0,8,2,0,615,641,875,0.57695,0
19619644,11,300,212,214,0,25,25,212,206,0,9,0,0,542,616,681,0.714866667,0
19620768,11,425,368,349,0,25,25,75,40,0,10,6,0,623,664,719,0.820635294,0
19620943,11,275,268,278,3,25,28,25,22,0,9,5,0,641,642,695,1.012690909,0
19620967,11,250,242,223,0,25,25,30,0,0,7,4,0,498,653,699,0.8916,1
19621907,11,250,172,172,0,25,25,0,0,0,0,0,0,0,674,702,0.688,0
19623868,11,250,234,235,0,25,25,25,16,0,7,4,0,606,647,717,0.94012,0
19627738,11,300,283,280,0,25,25,25,11,0,7,5,0,659,647,731,0.9348,0
19627933,11,250,228,209,0,25,25,30,0,0,7,4,0,483,637,744,0.8364,1
19628554,11,200,278,242,42,25,67,50,0,0,9,4,0,540,614,689,1.2077,0
19629628,11,300,293,300,0,25,25,25,19,0,7,5,0,551,631,700,0.998933333,0
19630549,11,250,112,69,0,25,25,50,0,0,6,1,0,593,645,904,0.27712,0
19631552,11,250,157,60,0,25,25,181,77,0,7,0,0,650,690,904,0.23932,0
19633175,11,250,170,215,0,25,25,30,0,60,7,8,0,536,659,743,0.86008,1
19635784,11,250,246,156,0,25,25,100,0,0,7,3,0,587,637,738,0.62456,1
19636025,11,300,338,62,0,25,25,338,55,0,7,0,0,606,633,,0.205566667,0
19636880,11,250,223,117,0,25,25,150,65,0,7,1,29,539,630,680,0.46624,0
19637655,11,350,36,54,0,25,25,30,40,0,7,1,0,615,677,813,0.153085714,0
19638113,11,350,414,343,0,25,25,150,66,0,7,6,0,589,600,689,0.9802,1
19638527,11,350,339,365,15,25,40,25,34,0,10,6,0,597,630,691,1.042685714,0
19638949,11,300,295,316,16,25,41,60,19,45,7,10,0,509,628,687,1.052666667,0
19641655,11,250,230,217,0,25,25,25,0,0,9,4,0,578,631,737,0.86888,0
19642909,11,300,267,243,0,25,25,35,0,0,7,4,0,551,658,722,0.811333333,0
19644515,11,250,127,7,0,7,7,376,291,0,7,0,42,647,680,972,0.028,0
19644704,11,250,204,174,0,25,25,40,0,0,7,3,0,651,661,787,0.69628,0
19644918,11,325,351,315,0,25,25,51,0,0,10,5,0,652,625,728,0.969569231,0
19644947,11,325,232,74,0,25,25,200,32,0,7,3,0,613,692,,0.227446154,0
19645157,11,400,416,275,0,25,25,125,0,0,7,6,29,572,632,769,0.6873,0
19645184,11,250,240,233,0,25,25,40,20,0,9,4,0,495,659,721,0.93216,0
19645262,11,250,296,212,0,25,25,96,0,0,9,4,0,456,624,760,0.84952,0
19645399,11,250,219,197,0,25,25,65,30,0,9,4,0,565,632,730,0.78768,1
19646621,11,300,262,286,0,25,25,30,40,0,10,4,0,486,644,716,0.952166667,0
19648806,11,400,110,84,0,25,25,35,0,0,7,2,0,493,645,914,0.209475,0
19648949,11,350,175,7,0,7,7,175,0,0,7,0,0,648,644,921,0.02,1
19650036,11,250,256,282,32,25,57,260,268,0,18,0,0,548,622,671,1.12964,0
19650503,11,250,241,245,0,25,25,25,18,0,9,4,0,516,639,707,0.98196,0
19651407,11,250,237,195,0,25,25,50,0,0,7,4,0,590,661,708,0.7812,0
19652124,11,250,205,7,0,7,7,205,0,0,7,0,0,547,696,800,0.028,0
19652421,11,250,263,265,15,25,40,50,38,0,9,4,0,631,647,824,1.05916,0
19652706,11,250,252,236,0,25,25,27,0,0,7,4,0,506,659,719,0.94472,1
19652875,11,250,262,269,19,25,44,62,56,0,9,4,0,551,615,674,1.074,1
19653358,11,250,38,7,0,7,7,38,0,0,7,0,0,670,681,979,0.02824,0
19653654,11,325,223,209,0,25,25,35,10,0,7,4,0,565,663,795,0.643353846,0
19655456,11,400,398,377,0,25,25,35,0,0,7,7,0,547,659,707,0.942325,0
19655597,11,200,118,7,0,7,7,332,214,0,7,0,0,606,688,706,0.03615,0
19655750,11,250,211,232,0,25,25,30,40,0,7,4,0,648,644,701,0.9272,0
19656283,11,250,255,207,0,25,25,60,0,0,9,3,0,494,624,770,0.82992,1
19657915,11,250,258,254,4,25,29,75,59,0,7,4,0,512,630,687,1.01428,0
19658354,11,425,406,369,0,25,25,68,18,0,7,7,0,616,665,732,0.868047059,0
19659352,11,300,312,308,8,25,33,37,19,0,10,5,0,473,631,703,1.027066667,0
19662556,11,250,289,260,10,25,35,250,211,0,7,4,0,587,617,679,1.0408,0
19663192,11,250,216,198,0,25,25,35,7,0,7,4,0,622,646,705,0.79216,0
19665197,11,250,100,178,0,25,25,100,169,0,9,0,0,664,677,862,0.71028,0
19666957,11,275,118,223,0,25,25,82,178,0,7,3,0,683,633,744,0.812690909,0
19669181,11,250,206,204,0,25,25,25,13,0,7,3,0,574,660,711,0.81568,1
19671337,11,350,332,326,0,25,25,25,6,0,7,6,0,626,643,719,0.932142857,0
19671454,11,350,281,302,0,25,25,40,49,0,7,5,0,600,659,733,0.864142857,0
19671498,11,350,338,257,0,25,25,125,32,0,7,5,0,546,652,748,0.734971429,0
19673111,11,350,296,258,0,25,25,50,0,0,7,5,0,662,682,777,0.736942857,0
19673452,11,300,344,265,0,25,25,94,0,0,9,6,0,502,628,700,0.883166667,1
19673466,11,350,338,339,0,25,25,25,10,0,10,6,0,450,645,709,0.969228571,0
19675305,11,250,24,7,0,7,7,24,0,0,7,0,0,636,651,848,0.028,1
19678480,11,325,15,7,0,7,7,15,0,0,7,0,0,651,648,969,0.02,0
19680622,11,250,42,125,0,25,25,50,125,0,7,0,0,568,668,715,0.49832,0
19681903,11,300,247,199,0,25,25,100,40,0,7,4,0,668,677,781,0.6633,0
19681982,11,200,88,106,0,25,25,60,70,0,7,1,0,620,680,789,0.53125,0
19682858,11,350,338,364,14,25,39,30,44,0,7,6,0,575,651,693,1.0406,0
19683616,11,400,184,220,0,25,25,108,107,0,32,4,0,621,674,702,0.549875,0
19684704,11,400,298,314,0,25,25,50,53,0,7,5,0,617,669,714,0.783925,0
19686483,11,250,291,264,14,25,39,80,69,0,9,4,29,554,638,687,1.05608,1
19686522,11,250,256,270,20,25,45,156,167,0,7,4,0,581,647,692,1.08148,0
19686685,11,250,289,236,0,25,25,50,0,0,7,4,15,534,626,786,0.94288,1
19686720,11,250,5,2,0,2,2,10,0,0,7,0,0,629,695,979,0.0074,0
19689154,11,350,344,261,0,25,25,150,53,0,9,5,0,618,666,696,0.746085714,0
19690386,11,400,36,216,0,25,25,38,211,0,7,0,0,682,658,763,0.539875,0
19693346,11,350,271,232,0,25,25,50,0,0,7,4,0,626,682,840,0.661971429,0
19693725,11,250,224,20,0,20,20,224,13,0,7,0,0,671,692,938,0.07996,0
19694444,11,300,295,300,0,25,25,50,43,0,7,5,0,555,653,700,1.000566667,0
19694645,11,350,395,353,3,25,28,180,126,0,7,5,0,628,640,696,1.008514286,0
19694679,11,350,340,295,0,25,25,60,0,0,10,6,0,531,660,745,0.843371429,0
19694686,11,300,302,289,0,25,25,100,76,0,7,4,0,557,654,703,0.963233333,1
19695825,11,350,352,357,7,25,32,30,22,0,7,6,0,488,631,691,1.019314286,1
19695868,11,400,385,374,0,25,25,25,1,0,7,6,0,602,649,707,0.93605,0
19696084,11,300,335,300,0,25,25,50,0,0,10,5,0,540,624,698,0.998333333,1
19696310,11,300,315,272,0,25,25,100,42,0,9,5,0,562,634,687,0.9063,0
19698271,11,425,361,363,0,25,25,25,11,0,10,6,0,651,665,714,0.854588235,0
19699217,11,400,365,393,0,25,25,75,90,0,7,6,0,517,664,702,0.982675,0
19699301,11,400,394,327,0,25,25,80,0,0,7,6,0,585,642,,0.81855,0
19699420,11,325,132,39,0,25,25,100,0,0,7,1,0,666,693,949,0.120738462,0
19700947,11,250,247,255,5,25,30,25,22,0,7,4,0,523,635,738,1.02176,0
19702612,11,400,350,77,0,25,25,350,70,0,7,0,0,608,653,711,0.192125,0
19703198,11,700,619,607,0,30,30,30,0,0,5,12,0,646,643,720,0.866614286,1
19703705,11,450,538,528,78,25,103,30,0,0,12,9,0,480,610,665,1.1742,0
19704628,11,250,266,238,0,25,25,41,0,0,9,4,0,595,634,704,0.95388,0
19705352,11,250,74,7,0,7,7,74,0,0,7,0,0,477,612,958,0.02824,0
19707120,11,425,210,242,0,25,25,90,83,0,34,4,0,663,677,721,0.569011765,0
19708015,11,250,182,223,0,25,25,25,54,0,9,4,0,539,659,725,0.8938,0
19708712,11,350,343,345,0,25,25,50,36,0,10,6,0,603,651,701,0.984971429,0
19712293,11,250,233,211,0,25,25,33,0,0,9,4,0,656,645,,0.84296,0
19713486,11,300,184,230,0,25,25,144,179,0,9,2,0,652,656,767,0.7651,0
19713670,11,475,37,32,0,25,25,37,0,0,32,0,0,627,669,962,0.067957895,0
19713768,11,400,7,7,0,7,7,7,0,0,7,0,0,573,661,975,0.0175,0
19714120,11,350,335,302,0,25,25,45,0,0,7,5,0,596,667,740,0.864057143,0
19717190,11,250,129,120,0,25,25,50,31,0,8,2,0,628,679,908,0.47876,0
19719878,11,250,226,131,0,25,25,237,123,0,19,0,0,487,630,823,0.52356,0
19719924,11,400,334,312,0,25,25,35,0,0,7,5,0,639,675,764,0.779425,0
19722200,11,250,259,210,0,25,25,60,0,0,7,4,0,606,664,748,0.84036,0
19722327,11,300,123,107,0,25,25,25,0,0,7,2,0,663,675,886,0.356533333,0
19723058,11,250,246,248,0,25,25,30,19,0,9,4,0,648,657,705,0.99388,0
19725322,11,350,293,280,0,25,25,25,0,0,7,5,0,612,651,756,0.800457143,0
19726461,11,350,355,359,9,25,34,30,19,0,10,6,0,514,639,694,1.027114286,0
19727700,11,250,245,256,6,25,31,26,27,0,7,4,0,600,645,698,1.02212,0
19727763,11,250,286,232,0,25,25,65,0,0,7,5,0,546,616,691,0.929,1
19728460,11,250,-19,-6,0,0,0,0,6,0,7,0,0,534,664,979,-0.02504,0
19730480,11,300,7,7,0,7,7,7,0,0,7,0,0,703,665,981,0.023333333,0
19731195,11,325,301,308,0,25,25,30,26,0,7,5,0,593,659,712,0.948584615,0
19733070,11,300,39,75,0,25,25,50,78,0,8,0,0,558,688,909,0.249566667,0
19735837,11,400,7,250,0,25,25,50,286,0,7,0,0,671,687,809,0.62465,0
19736060,11,300,142,317,17,25,42,275,290,143,10,7,0,596,630,685,1.055833333,0
19736235,11,350,8,7,0,7,7,8,0,0,7,0,0,620,654,959,0.02,0
19736909,11,325,298,287,0,25,25,25,0,0,10,5,0,543,635,727,0.884061539,0
19737287,11,325,7,325,0,25,25,47,358,0,7,0,0,617,651,690,1,0
19738989,11,300,242,246,0,25,25,100,92,0,7,4,0,604,660,697,0.819666667,0
19739121,11,350,342,333,0,25,25,25,0,0,10,5,0,607,638,707,0.950685714,0
19739904,11,350,7,98,0,25,25,7,91,0,7,0,0,616,669,873,0.2788,0
19740734,11,250,254,238,0,25,25,28,0,0,9,4,0,464,649,718,0.95072,0
19742463,11,250,249,238,0,25,25,36,1,0,20,4,0,632,661,722,0.9506,0
19742768,11,250,116,7,0,7,7,116,0,0,7,0,0,702,689,980,0.02824,0
19742866,11,250,236,233,0,25,25,25,11,0,7,4,0,636,634,692,0.93352,1
19744183,11,400,153,177,0,25,25,70,84,0,7,3,0,686,664,838,0.4417,0
19746328,11,250,208,95,0,25,25,150,27,0,7,3,0,581,668,802,0.37928,0
19746529,11,250,187,106,0,25,25,150,59,0,8,3,0,514,675,860,0.42576,0
19747877,11,300,187,164,0,25,25,75,43,0,7,3,0,532,667,831,0.547466667,0
19748341,11,350,148,243,0,25,25,25,107,0,9,3,0,643,640,778,0.694142857,0
19749589,11,250,200,236,0,25,25,25,48,0,9,4,0,634,647,722,0.94276,1
19750555,11,450,321,308,0,25,25,25,0,0,7,5,0,568,653,782,0.684888889,0
19751251,11,450,281,245,0,25,25,50,0,0,9,4,0,610,674,828,0.543577778,0
19754858,11,375,175,372,0,25,25,220,386,0,32,0,0,539,660,698,0.992426667,0
19755469,11,325,97,81,0,25,25,25,0,0,7,2,0,649,671,914,0.249107692,0
19756134,11,250,266,266,16,25,41,80,22,42,7,9,0,529,638,,1.06336,0
19756225,11,200,209,211,11,25,36,34,24,0,9,3,0,514,619,685,1.0547,1
19757125,11,250,7,250,0,25,25,7,243,0,7,0,0,476,643,700,1.00104,1
19757216,11,300,270,259,0,25,25,25,0,0,9,4,0,568,643,741,0.862766667,0
19757858,11,250,336,264,14,25,39,86,0,0,9,5,0,583,602,685,1.05736,1
19758236,11,200,274,235,35,25,60,50,0,0,7,4,0,534,607,690,1.17545,1
19760004,11,300,409,409,109,25,134,25,0,0,18,7,0,648,621,672,1.363466667,1
19761261,11,800,795,792,0,25,25,25,2,0,7,13,0,530,645,674,0.9896875,0
19763065,11,400,371,330,0,25,25,105,52,0,7,6,0,643,675,750,0.8261,0
19765424,11,550,357,210,0,25,25,157,0,0,7,3,0,690,693,877,0.381181818,0
19768169,11,750,733,766,16,25,41,100,114,0,7,12,0,614,656,693,1.020906667,0
19768171,11,300,230,301,1,25,26,25,85,0,7,5,0,630,639,692,1.0024,0
19768314,11,350,338,337,0,25,25,25,12,0,7,6,0,543,636,742,0.963542857,1
19768933,11,500,398,310,0,25,25,112,0,0,18,6,0,651,657,774,0.61904,0
19769662,11,300,280,269,0,25,25,25,0,0,9,5,0,619,647,757,0.897566667,1
19769750,11,350,332,294,0,25,25,50,0,0,7,6,0,621,667,796,0.841342857,0
19769940,11,350,406,287,0,25,25,142,0,0,18,5,0,669,601,750,0.820257143,0
19770576,11,250,220,206,0,25,25,25,0,0,9,4,0,600,653,754,0.82504,1
19771853,11,250,248,208,0,25,25,147,94,0,9,4,0,503,674,735,0.8302,0
19772151,11,200,219,217,17,25,42,70,57,0,7,3,0,454,616,681,1.0845,0
19772197,11,250,224,247,0,25,25,25,37,0,7,4,0,530,649,729,0.98636,0
19772365,11,500,491,507,7,25,32,300,297,0,11,7,0,592,664,734,1.01426,0
19773647,11,350,335,326,0,25,25,50,25,0,10,5,0,580,660,694,0.930142857,0
19774264,11,450,320,341,0,25,25,25,33,0,7,5,0,524,661,791,0.757933333,1
19775297,11,750,696,680,0,25,25,35,0,0,7,12,0,660,662,719,0.90628,1
19775510,11,350,14,7,0,7,7,14,0,0,7,0,0,694,670,851,0.020171429,0
19777043,11,325,243,145,0,25,25,250,145,0,7,0,0,645,665,715,0.446,0
19777313,11,450,64,55,0,25,25,64,48,0,7,0,0,649,688,988,0.122666667,0
19777681,11,250,262,258,8,25,33,25,10,0,7,4,0,551,625,683,1.03372,1
19778410,11,400,382,385,0,25,25,25,0,0,21,6,0,640,635,705,0.9619,0
19779114,11,400,285,312,0,25,25,60,75,0,7,6,0,607,661,699,0.78105,0
19779506,11,300,300,306,6,25,31,30,24,0,7,5,0,565,639,705,1.0204,0
19781162,11,400,150,318,0,25,25,50,207,0,10,3,0,695,673,776,0.79495,0
19781888,11,375,169,320,0,25,25,400,542,0,7,2,0,651,684,828,0.853733333,0
19782549,11,275,256,257,0,25,25,25,15,0,7,4,0,477,613,970,0.934036364,0
19783554,11,275,229,205,0,25,25,35,0,0,7,4,0,623,665,779,0.743854546,0
19786849,11,700,699,705,5,30,35,30,22,0,0,14,0,572,633,708,1.006442857,0
19789324,11,350,237,188,0,25,25,100,40,0,7,4,0,557,684,917,0.536057143,0
19789906,11,350,366,338,0,25,25,41,0,0,7,6,0,568,637,704,0.965857143,0
19790126,11,350,313,303,0,25,25,25,0,0,10,5,0,481,635,685,0.865314286,1
19791541,11,250,172,172,0,25,25,0,0,0,0,0,0,0,676,702,0.688,0
19794046,11,250,227,209,0,25,25,60,29,0,9,4,0,491,656,740,0.83744,0
19795945,11,250,171,197,0,25,25,50,66,0,7,3,0,630,657,920,0.787,0
19796486,11,250,204,245,0,25,25,60,90,0,7,4,0,469,665,734,0.97816,0
19797552,11,250,205,166,0,25,25,100,51,0,8,2,0,595,629,802,0.66356,0
19798132,11,250,202,222,0,25,25,30,29,0,18,4,0,564,661,735,0.88832,0
19801800,11,250,264,264,14,25,39,39,25,0,9,4,0,550,626,682,1.05456,1
19802077,11,275,240,231,0,25,25,25,5,0,7,4,0,548,653,738,0.840690909,0
19802497,11,200,190,95,0,25,25,25,-79,0,7,2,0,565,635,916,0.4752,1
19803763,11,200,187,177,0,25,25,30,10,0,7,3,0,468,628,690,0.88545,0
19804056,11,350,306,312,0,25,25,50,44,0,7,6,0,524,647,696,0.892314286,0
19804871,11,350,122,37,0,25,25,122,30,0,7,0,0,682,693,956,0.105571429,0
19806978,11,250,312,257,7,25,32,69,0,0,9,4,0,612,590,695,1.02668,1
19807035,11,400,458,41,0,25,25,756,332,0,7,0,0,606,627,688,0.10345,0
19809042,11,350,316,304,0,25,25,25,0,0,7,5,0,616,657,761,0.867685714,0
19809270,10,700,544,601,0,30,30,100,147,0,0,11,0,652,629,682,0.859071429,0
19809389,10,700,536,514,0,30,30,33,0,0,0,11,0,609,673,741,0.733685714,0
19810246,10,250,54,98,0,25,25,200,238,0,6,0,0,502,679,712,0.39096,0
19810350,10,250,139,122,0,25,25,25,0,0,7,1,0,649,668,786,0.48968,0
19810932,10,350,340,322,0,25,25,30,0,0,10,3,0,642,655,711,0.921085714,0
19811110,10,350,236,254,0,25,25,30,37,0,9,2,0,594,663,768,0.724628571,0
19811771,10,250,-4,44,0,25,25,0,42,0,7,0,0,621,675,929,0.17668,0
19812254,10,300,7,161,0,25,25,75,222,0,7,0,0,651,682,830,0.536733333,0
19812765,10,275,287,286,11,25,36,40,27,0,10,2,0,428,625,675,1.040545455,0
19814172,10,750,669,607,0,25,25,100,26,0,7,5,0,563,676,719,0.80988,0
19815388,10,700,717,660,0,30,30,70,0,0,0,14,0,516,623,711,0.943142857,1
19815735,10,300,297,292,0,25,25,25,0,0,18,2,0,531,633,686,0.9748,1
19816464,10,400,446,364,0,25,25,95,0,0,10,3,0,570,618,682,0.910925,0
19816574,10,250,138,264,14,25,39,50,156,0,18,2,0,624,645,677,1.0572,0
19816929,10,300,220,129,0,25,25,100,0,0,7,2,0,597,689,853,0.428766667,0
19817405,10,350,355,297,0,25,25,68,0,0,7,3,0,668,659,976,0.847942857,0
19819765,10,300,111,177,0,25,25,150,197,0,18,0,0,603,661,799,0.5886,0
19820872,10,250,276,72,0,25,25,250,37,0,8,2,0,600,614,690,0.2876,0
19821237,10,700,664,626,0,30,30,60,0,0,9,13,0,663,635,680,0.894771429,0
19822497,10,250,237,229,0,25,25,25,5,0,8,5,0,629,623,,0.91772,0
19823346,10,425,153,98,0,25,25,86,0,0,30,1,0,596,638,899,0.231105882,0
19824063,10,250,199,243,0,25,25,37,74,0,7,2,0,522,659,,0.97232,0
19824837,10,450,398,383,0,25,25,25,0,0,7,3,0,559,651,749,0.850955556,0
19825038,10,325,288,250,0,25,25,50,0,0,9,2,0,616,674,721,0.768123077,0
19825331,10,350,49,7,0,7,7,84,35,0,7,0,0,584,694,941,0.02,0
19826580,10,250,212,213,0,25,25,30,22,0,7,2,0,605,664,723,0.85032,0
19827517,10,350,393,343,0,25,25,207,166,0,17,3,29,555,602,673,0.980085714,1
19827697,10,350,339,248,0,25,25,100,0,0,7,2,0,620,640,682,0.708428571,0
19830833,10,350,291,221,0,25,25,333,257,0,7,-1,0,626,683,,0.6314,0
19834705,10,350,102,267,0,25,25,25,183,0,7,1,0,701,668,803,0.764085714,0
19835334,10,250,209,221,0,25,25,25,26,0,9,2,0,563,660,708,0.88548,0
19836012,10,250,206,181,0,25,25,40,6,0,7,2,0,593,663,715,0.72488,0
19837091,10,750,82,7,0,7,7,82,0,0,7,0,0,722,691,856,0.009333333,0
19840987,10,300,308,287,0,25,25,83,26,22,7,7,0,558,645,724,0.957033333,0
19842563,10,250,294,184,0,25,25,119,0,0,7,2,0,479,608,679,0.73688,0
19842803,10,250,181,255,5,25,30,100,166,0,7,1,0,569,656,799,1.02016,0
19843305,10,325,377,235,0,25,25,150,0,0,9,27,29,598,618,755,0.722215385,0
19843850,10,350,44,52,0,25,25,135,125,0,18,0,0,529,671,705,0.148571429,1
19844128,10,300,62,7,0,7,7,62,0,0,7,0,0,654,672,867,0.023333333,0
19844265,10,300,151,227,0,25,25,50,115,0,9,2,0,568,675,619,0.7566,0
19844289,10,250,177,206,0,25,25,40,61,0,7,0,0,634,621,699,0.82244,0
19847397,10,325,117,7,0,7,7,117,0,0,7,0,0,645,688,954,0.021538462,0
19848475,10,325,200,283,0,25,25,40,114,0,7,2,0,487,663,723,0.870523077,0
19848577,10,250,219,227,0,25,25,25,22,0,9,2,0,630,647,708,0.9096,0
19849818,10,250,221,212,0,25,25,35,17,0,7,2,0,552,650,730,0.847,0
19852536,10,250,221,236,0,25,25,81,84,0,9,2,0,527,660,691,0.9436,1
19853305,10,700,680,709,9,30,39,40,56,0,0,13,0,640,630,730,1.013528571,0
19854689,10,475,7,7,0,7,7,284,277,0,7,0,0,673,697,971,0.014736842,0
19854814,10,350,333,334,0,25,25,25,16,0,7,3,0,522,637,688,0.954428571,0
19857480,10,450,396,398,0,25,25,60,51,0,7,3,0,613,669,725,0.8834,0
19858262,10,250,88,7,0,7,7,88,0,0,7,0,0,649,682,843,0.02732,0
19858306,10,250,239,210,0,25,25,50,12,0,7,2,0,648,670,763,0.8418,0
19858405,10,600,525,536,0,25,25,25,25,0,7,4,0,660,641,709,0.893516667,0
19858864,10,350,207,63,0,25,25,207,56,0,8,0,0,504,684,698,0.181085714,0
19858908,10,350,334,325,0,25,25,35,14,0,10,3,0,486,651,710,0.928314286,0
19860776,10,250,250,219,0,25,25,250,212,0,7,0,0,530,632,713,0.87504,0
19861139,10,375,399,354,0,25,25,55,0,0,10,3,0,557,652,681,0.945146667,0
19861202,10,250,181,141,0,25,25,50,0,0,8,1,0,533,665,811,0.56352,0
19863381,10,250,236,231,0,25,25,27,11,0,9,2,0,499,644,729,0.92212,0
19863832,10,350,191,120,0,25,25,100,21,0,7,1,0,659,669,808,0.342514286,0
19865342,10,300,15,-7,0,0,0,29,0,0,7,0,0,544,632,,-0.023333333,0
19865453,10,300,164,182,0,25,25,50,60,0,7,1,0,521,632,771,0.607166667,0
19865851,10,300,103,195,0,25,25,163,248,0,7,0,0,669,686,936,0.6504,0
19866204,10,250,241,192,0,25,25,150,93,0,7,1,0,672,668,688,0.76636,0
19866267,10,250,196,184,0,25,25,40,20,0,7,2,0,532,646,682,0.73632,0
19866843,10,250,139,181,0,25,25,50,83,0,7,2,0,450,669,756,0.72308,0
19868504,10,325,7,-7,0,0,0,21,0,0,7,0,0,598,700,968,-0.021538462,0
19868600,10,350,97,185,0,25,25,100,180,0,7,0,0,680,684,710,0.528314286,0
19868906,10,350,82,149,0,25,25,82,141,0,8,0,0,519,676,832,0.427057143,0
19868944,10,300,256,288,0,25,25,27,0,42,10,7,0,541,606,686,0.958666667,1
19868963,10,350,333,333,0,25,25,100,91,0,7,3,0,609,662,694,0.951571429,0
19869196,10,300,381,283,0,25,25,412,326,0,18,0,30,513,636,696,0.942933333,0
19869425,10,350,359,356,6,25,31,125,109,0,10,3,0,531,651,681,1.016057143,0
19869667,10,325,243,126,0,25,25,275,150,0,8,0,0,585,681,738,0.387907692,0
19869894,10,600,511,422,0,25,25,100,0,0,7,4,0,615,679,761,0.702816667,0
19870066,10,250,250,234,0,25,25,30,4,0,7,2,0,579,632,685,0.936,0
19870470,10,400,412,388,0,25,25,50,15,0,7,4,0,633,622,687,0.968775,0
19870742,10,450,139,9,0,9,9,125,17,0,7,0,29,535,659,968,0.020222222,0
19871995,10,450,0,48,0,25,25,167,41,0,7,0,0,678,696,,0.107444444,0
19872075,10,250,15,7,0,7,7,15,0,0,7,0,0,636,649,952,0.028,1
19872310,10,350,200,271,0,25,25,100,159,0,9,2,0,585,672,697,0.773571429,0
19875910,10,250,277,171,0,25,25,100,0,0,7,2,15,589,619,707,0.68328,0
19876772,10,250,0,170,0,25,25,55,7,0,9,2,0,564,649,,0.67952,0
19876958,10,325,217,247,0,25,25,25,46,0,7,2,0,675,641,699,0.761415385,0
19877545,10,325,288,320,0,25,25,25,44,0,10,2,0,485,643,711,0.983230769,0
19877926,10,250,168,146,0,25,25,30,0,0,7,1,0,496,668,843,0.58528,0
19878265,10,300,280,273,0,25,25,25,9,0,7,2,0,588,655,732,0.910066667,0
19880071,10,250,274,184,0,25,25,99,0,0,7,2,0,544,610,804,0.73592,1
19880086,10,250,237,207,0,25,25,60,22,0,7,2,0,569,633,752,0.82744,0
19880407,10,250,257,234,0,25,25,32,0,0,7,2,0,593,644,696,0.93464,0
19880741,10,750,705,472,0,25,25,300,55,0,7,5,0,557,658,733,0.629946667,0
19881118,10,300,167,183,0,25,25,74,82,0,7,1,0,555,637,674,0.610566667,0
19881628,10,350,320,279,0,25,25,50,0,0,7,2,0,586,643,774,0.797514286,0
