DebtDimId,Months_On_Book,Net_Purchases_During_Cycle,Net_Cash_Advances_During_Cycle,Utility,Closed
9598056,65,265,0,0.24048,0
9600211,65,0,0,0.78912,0
9603756,65,132,0,0.357709091,0
9607466,65,15,0,0.985266667,0
9610848,65,0,0,-0.092,1
9613856,65,112,0,0.23696,0
9615924,65,248,0,0.564466667,0
9620097,65,0,0,0.184527273,0
9620906,65,0,0,0.9065,0
9634673,65,0,0,-0.044830769,0
9651391,65,77,0,0.77028,0
9665014,65,63,0,0.169066667,0
9670844,65,190,0,0.9492,0
9677025,65,0,0,0.7654,0
9679644,64,0,0,0.94316,1
9688054,64,0,0,0.02296,0
9701931,64,0,0,0.812551724,0
9712151,64,37,0,0.871133333,0
9713011,64,0,0,0.84476,0
9715957,64,0,0,0.024,0
9724449,64,75,0,0.8654,0
9725922,64,0,0,0.715022222,0
9730481,64,213,0,0.013333333,0
9734399,64,86,0,0.261942857,0
9734440,64,0,0,0.8614,0
9741320,64,0,0,0.735,0
9744964,64,0,0,0.024,0
9749284,64,0,0,0.784875,0
9752099,64,268,0,0.962,0
9759617,64,0,0,0.84372,0
9784001,64,76,0,0.851916667,0
9787407,64,0,0,0.024,0
9802979,64,0,0,0.12664,0
9807141,64,0,0,0.800875,1
9826669,63,85,0,0.54625,0
9829498,63,73,0,0.1164,0
9840303,63,0,0,0.876114286,1
9852983,63,22,0,0.8632,0
9855176,63,0,0,0.92525,0
9856466,63,47,0,0.86008,0
9857112,63,25,0,0.543428571,0
9865854,63,0,0,0.581175,0
9870628,63,271,0,1.0476,0
9876403,63,0,0,0.02,1
9882861,63,0,0,0.917555556,0
9883735,63,0,0,0.773,0
9884251,63,0,0,0.415714286,0
9889823,63,0,0,0.852285714,0
9900105,63,16,0,0.292533333,0
9900302,63,6,0,0.91324,0
9903611,63,179,0,0.976466667,0
9931062,63,34,0,0.1586,0
9956261,63,33,0,0.953166667,0
9958228,63,90,0,1.091888889,0
9978988,62,0,0,0.6107,0
9984315,62,0,0,0.937833333,0
9986957,62,12,0,0.65708,0
9991291,62,0,0,0.771175758,0
10007878,62,148,0,0.785233333,0
10009564,62,0,0,0.7628,0
10012775,62,0,0,0.939133333,0
10013798,62,17,0,0.88012,0
10018592,62,0,0,0.9212,0
10021186,62,49,0,0.93136,0
10027626,62,0,0,0.15015,0
10029395,62,51,0,0.715488889,1
10033740,62,26,0,0.8288,0
10036575,62,36,0,0.562142857,0
10055341,62,20,0,1.02896,0
10063500,62,0,0,0.024,0
10067072,62,109,0,0.58072,0
10068624,62,0,0,0.9291,0
10077675,62,13,0,1.0126,0
10080542,62,0,0,0.96092,0
10082853,62,0,0,0.772733333,0
10097476,62,348,0,0.20016,0
10098511,62,0,0,0.10496,0
10101379,62,0,0,0.910666667,0
10118073,62,0,0,0.19052,0
10121866,62,0,0,0.346872727,0
10130992,61,0,0,0.639133333,0
10143950,61,4,0,1.009783333,0
10157201,61,138,0,0.247966667,0
10161982,61,0,0,0.977422222,0
10164309,61,150,0,0.870672727,0
10165885,61,0,0,0.107033333,0
10171717,61,27,0,1.015066667,0
10188601,61,0,0,0.984852174,0
10188820,61,0,0,0.31404,1
10189078,61,63,0,0.96804,0
10195929,61,0,0,0.703233333,0
10196127,61,0,0,0.02,1
10199907,61,0,0,0.957175,0
10203629,61,19,0,0.704533333,0
10204406,61,48,0,0.296833333,0
10219879,61,0,0,0.979228571,0
10225898,61,0,0,0.88952,0
10232138,61,233,0,1.0676,0
10234326,61,0,0,0.9387,0
10238602,61,12,0,0.696311111,0
10239222,61,9,0,1.004525,0
10239618,61,0,0,0.017142857,0
10242672,61,65,0,0.4592,0
10251254,61,143,0,0.75215,0
10267075,61,120,0,0.849542857,0
10272278,61,376,0,1.19432,0
10283809,61,15,0,0.850171429,0
10294196,61,0,0,0.154285714,0
10297778,61,0,0,0.501075,0
10303407,60,11,0,0.828366667,0
10304047,60,69,0,0.275511111,0
10311662,60,0,0,1.09625,0
10317840,60,0,0,0.47892,0
10323858,60,0,0,0.135,0
10325841,60,0,0,0.154285714,0
10354577,60,0,0,1.079,0
10364533,60,142,0,0.78904,0
10372443,60,0,0,1.018166667,0
10374244,60,131,0,1.1173,0
10382268,60,0,0,0.153714286,0
10392314,60,0,0,0.9934,0
10394756,60,4,0,0.275,1
10394821,60,63,0,0.991433333,0
10397602,60,0,0,0.64308,0
10403159,60,82,0,1.12232,0
10410123,60,229,0,0.628688889,0
10416049,60,0,0,0.72996,0
10431310,60,142,0,0.844307692,0
10442850,60,0,0,0.0242,0
10456844,60,5,0,0.20384,0
10458409,60,295,0,0.0248,0
10467227,60,0,0,-0.086666667,0
10470087,60,0,0,0.62988,0
10483171,59,34,0,0.88914,0
10483531,59,16,0,0.99656,0
10489063,59,0,0,0.7968,0
10493102,59,34,0,0.964685714,0
10499691,59,0,0,0.03,0
10500878,59,0,0,0.69732,0
10509285,59,0,0,1.053542857,0
10511341,59,72,0,0.04764,0
10534168,59,0,0,0.5716,0
10536743,59,0,23,0.89792,0
10543124,59,0,0,0.09888,0
10544123,59,0,0,0.24604,0
10546419,59,280,0,0.8972,0
10546665,59,0,0,0.991272727,0
10555703,59,164,0,1.031266667,0
10557156,59,0,0,0.236542857,0
10560757,59,0,0,0.750168421,0
10569130,59,26,0,0.841457143,0
10569143,59,43,0,0.976457143,0
10569147,59,0,0,0.851314286,0
10569833,59,52,0,0.79048,0
10576124,59,0,0,0.024,0
10578619,59,0,0,-0.026666667,0
10583195,59,44,0,0.8015,0
10583363,59,45,0,1.06884,0
10583804,59,19,0,0.93708,0
10586768,59,0,0,0.438933333,0
10592179,59,0,0,0.682133333,0
10593889,59,33,0,0.762666667,0
10612116,59,137,0,0.06555,0
10613335,59,6,0,0.901475,0
10618076,59,0,0,0.87956,0
10627516,59,0,0,0.911485714,0
10629259,59,299,0,1.004833333,0
10632621,59,0,0,0.939433333,0
10636487,59,0,0,0.48924,0
10640246,59,75,0,0.71108,0
10642722,59,0,0,0.943955556,1
10647666,59,0,0,0.965866667,1
10650689,59,0,0,0.024,0
10654807,58,80,0,0.981933333,0
10658651,58,193,0,0.441733333,0
10686751,58,176,0,0.00984,0
10691425,58,0,0,0.64888,0
10700230,58,0,0,0.93524,0
10702419,58,25,0,1.021672727,0
10709533,58,0,0,0.8805,0
10712262,58,0,0,0.69376,0
10718270,58,0,0,0.53845,0
10720019,58,50,0,0.47445,0
10724594,58,0,0,0.110894118,0
10725398,58,0,0,0.24692,0
10727155,58,130,0,0.38024,0
10737749,58,0,0,0.8602,0
10747424,58,149,0,0.870777143,0
10753818,58,0,0,0.0242,0
10757292,58,59,0,1.06884,0
10778679,58,14,0,0.97776,0
10789559,58,0,0,0.44828,0
10794011,58,13,23,1.05232,0
10802440,58,517,0,1.04394,0
10814817,58,0,0,0.844133333,0
10817628,58,14,0,0.860133333,0
10825398,58,84,0,0.7132,0
10834648,57,0,0,0.849733333,0
10841472,57,37,0,0.78552,0
10847127,57,20,0,0.91012,0
10850971,57,100,0,0.959925,0
10857570,57,0,0,0.02,0
10875190,57,58,0,0.63562,0
10886301,57,0,0,0.76595,0
10895137,57,42,0,0.76876,0
10896882,57,31,0,0.817,0
10899284,57,52,0,0.769317647,0
10918981,57,5,0,-0.02684,0
10920501,57,45,0,0.61592,0
10921026,57,0,0,0.024,0
10921713,57,0,0,0.0075,0
10927330,57,52,0,0.93048,0
10947771,57,0,0,0.814363636,0
10956222,57,135,0,0.5636,0
10974061,57,0,0,0.80912,0
10980088,57,0,0,0.8454,0
10983114,57,0,0,0.85812,0
10987481,57,0,0,0.73276,0
10998826,57,95,0,1.03792,0
11005328,56,0,0,0.95036,0
11024616,56,46,0,0.962028571,0
11040144,56,0,0,0.863,0
11049786,56,0,0,0.9465,0
11059110,56,54,0,0.65225,0
11066368,56,0,0,0.908955556,0
11066424,56,26,0,0.823466667,0
11067956,56,0,0,1.05816,0
11078366,56,0,0,0.281828571,1
11078544,56,187,0,0.745514286,0
11100700,56,0,0,0.024,0
11125356,56,0,0,0.11172,0
11137975,56,97,0,0.9696,0
11144916,56,22,0,0.714723077,0
11145478,56,93,0,0.283714286,0
11152164,56,0,0,0.95688,0
11161877,56,46,0,1.02108,0
11162047,56,45,0,-0.15808,0
11176654,56,0,0,1.182833333,0
11184345,55,0,0,0.489813333,0
11185149,55,34,0,0.9922,0
11191110,55,184,0,0.9698,0
11195394,55,120,0,0.657683333,0
11199840,55,0,0,0.024,0
11207877,55,25,0,0.98132,0
11217104,55,6,0,0.284,0
11242264,55,0,0,0.017142857,0
11243219,55,7,0,0.941668966,0
11246528,55,86,0,0.36964,0
11251220,55,1,0,0.015555556,1
11251651,55,0,0,0.75384,0
11266795,55,30,103,1.01522,0
11270314,55,0,0,0.53612,0
11270543,55,67,0,0.479054546,0
11274623,55,0,0,0.950233333,0
11278730,55,58,0,1.040833333,0
11285355,55,32,23,1.128857143,0
11295672,55,0,0,0.02,0
11306092,55,0,0,0.024,0
11309187,55,17,0,1.021733333,0
11311242,55,0,0,0.854057143,0
11315700,55,244,0,0.828066667,0
11324747,55,0,0,0.969966667,0
11327653,55,0,0,0.92708,0
11336956,55,166,0,0.696381818,0
11338301,55,5,0,0.011458824,0
11338912,55,27,0,0.91956,0
11347888,55,319,0,0.795,0
11350666,55,10,0,0.926133333,0
11350786,55,15,0,0.91604,0
11360535,55,124,0,0.861854546,0
11364679,54,153,0,0.75964,0
11369799,54,160,0,0.66964,0
11375386,54,24,0,0.848566667,0
11376383,54,248,0,0.8168,0
11379068,54,0,0,0.7591,0
11392207,54,0,0,0.8945,0
11392689,54,0,0,0.494,0
11397303,54,0,0,1.00788,0
11410189,54,0,0,0.530333333,0
11410593,54,53,0,0.9618,0
11417238,54,8,0,0.76988,0
11427399,54,318,0,0.725355556,0
11439476,54,0,0,0.9058,0
11454161,54,0,0,0.14748,0
11454704,54,116,0,1.119493333,0
11472677,54,0,0,0.636,0
11473156,54,0,0,0.0242,0
11479295,54,0,0,0.91336,0
11481330,54,82,0,0.041,0
11488799,54,0,0,0.14516,0
11512875,54,2,0,0.94092,0
11514474,54,10,0,0.9244,0
11525891,54,25,0,0.835166667,1
11534968,54,55,0,0.01,0
11544426,54,99,0,0.523381818,0
11553970,54,20,0,0.985711111,0
11556046,54,19,0,0.833285714,0
11559935,54,25,0,0.9077,0
11567039,54,0,0,-0.2756,0
11568339,54,191,0,1.00712,0
11570788,53,0,0,0.8898,0
11577952,53,0,0,0.65384,0
11582616,53,116,0,0.915173333,0
11583300,53,26,0,0.828733333,0
11590806,53,0,0,0.855075,0
11591727,53,27,0,0.756166667,1
11596368,53,0,0,0.987142857,0
11598026,53,299,0,0.894566667,0
11598927,53,0,0,0.855225,0
11604594,53,156,0,0.5457,0
11611631,53,8,0,0.89952,0
11611988,53,0,0,0.84548,0
11614191,53,0,0,0.241466667,0
11620379,53,81,0,0.34728,0
11627706,53,0,0,0.024,0
11650320,53,25,0,1.001085714,0
11654370,53,116,0,1.028025,0
11654559,53,15,0,0.9694,0
11655615,53,65,0,0.149789474,0
11660885,53,30,0,0.33304,0
11672361,53,25,0,0.81064,0
11675328,53,0,0,0.82964,0
11676516,53,0,0,0.9186,0
11686883,53,0,0,0.886763636,0
11691732,53,24,0,1.0298,0
11694833,53,114,0,0.011822222,0
11697059,53,0,0,0.47264,0
11697370,53,0,0,0.547955556,0
11698986,53,0,0,1.03484,0
11702891,53,0,0,0.830866667,0
11705271,53,0,0,0.847033333,0
11707137,53,0,0,0.854989474,0
11715769,53,0,0,0.9378,0
11723363,53,49,0,0.76372,0
11737313,53,0,0,0.548533333,0
11748129,53,121,0,0.6035,0
11755831,52,127,0,0.53672,0
11757550,52,0,0,0.9492,0
11759422,52,74,0,0.689490909,0
11764107,52,0,0,0.301228571,0
11767154,52,0,0,0.90828,0
11774269,52,0,0,0.77795,0
11783756,52,30,0,1.00184,0
11785487,52,0,0,0.614266667,0
11803277,52,183,0,0.649657143,0
11803362,52,0,0,0.03025,0
11806124,52,170,0,0.56488,0
11811626,52,0,0,0.017285714,0
11816597,52,18,0,0.952933333,0
11818607,52,336,0,0.978514286,0
11822195,52,0,0,0.602742857,0
11822480,52,4,0,0.86696,0
11825510,52,0,0,0.897755556,0
11825549,52,0,0,0.699025,0
11834499,52,0,0,0.966826667,0
11840230,52,0,0,0.9437,0
11845359,52,0,0,0.921433333,0
11848086,52,0,0,0.92776,0
11856022,52,125,0,0.556273684,0
11865393,52,54,0,0.6246,1
11877603,52,15,0,0.11272,0
11888742,52,0,0,0.7196,0
11895581,52,0,0,0.87984,0
11895840,52,80,0,0.164266667,0
11897218,52,106,0,0.509433333,0
11899506,52,0,0,0.829492308,0
11901140,52,28,0,0.444166667,0
11913000,52,0,0,0.035511111,0
11914303,52,370,0,0.792503226,0
11914914,52,55,0,0.737771429,0
11916628,52,232,0,0.1901,0
11916662,52,13,0,1.014977778,0
11930053,51,15,0,0.08456,0
11930321,51,47,0,1.03316,0
11939465,51,0,0,0.72676,0
11955324,51,0,0,0.58495,0
11956082,51,0,0,0.020166667,0
11962709,51,81,0,0.940833333,0
11966476,51,0,0,0.36096,0
11966479,51,204,0,0.7552,0
11969369,51,113,0,0.883228571,0
11979060,51,0,0,0.589,0
11981303,51,0,0,0.380023529,0
11982146,51,0,0,0.67712,0
11983097,51,30,0,0.864371429,0
11983682,51,131,0,0.9013,0
11987232,51,0,0,0.421653333,0
11996659,51,0,0,0.02,0
11997510,51,0,0,0.019033333,0
11997541,51,11,0,0.733628571,0
11998340,51,68,0,0.91084,0
11998681,51,0,0,0.95424,0
11999826,51,7,0,0.96728,0
12001048,51,0,0,0.62736,0
12004367,51,15,0,0.92816,0
12007857,51,154,0,0.5683875,0
12009659,51,38,0,0.50924,0
12017586,51,18,0,0.951175,0
12018995,51,165,0,0.98016,0
12024868,51,106,0,0.73384,0
12026986,51,0,0,0.93372,0
12029471,51,0,0,0.474266667,0
12029853,51,0,0,0.18752,0
12030499,51,132,0,0.496,0
12030584,51,232,0,0.5797,0
12036812,51,40,0,0.979630769,0
12048131,51,0,0,0.6918,0
12048880,51,138,0,0.5266,0
12051204,51,60,0,0.4022,0
12061778,51,0,0,0.848514286,0
12062959,51,70,0,1.003575,0
12074554,51,0,0,0.9396,0
12075986,51,359,0,0.9006,0
12076326,51,0,0,0.906075,0
12077818,51,17,0,0.657285714,0
12081226,51,0,0,0.651457143,1
12083191,51,0,0,0.96148,0
12084131,51,0,0,0.73772,0
12084469,51,0,0,0.80245,0
12090745,51,0,0,0.966688889,0
12106208,50,0,0,0.963333333,0
12106912,50,74,0,0.066292308,0
12109814,50,70,0,0.30388,0
12110867,50,15,0,1.016966667,0
12114789,50,21,0,0.91756,0
12114885,50,0,0,0.84128,0
12115067,50,80,0,0.893766667,0
12117650,50,63,0,0.30728,0
12119916,50,0,0,0.517828571,1
12120249,50,0,0,0.8271,0
12121454,50,0,0,0.8753,0
12139479,50,61,0,0.84272,0
12144041,50,0,0,1.1094,0
12154064,50,135,0,0.695485714,0
12155420,50,3,0,0.874057143,0
12158666,50,40,0,0.59564,0
12162414,50,0,0,0.929666667,0
12174117,50,33,0,1.04172,0
12189870,50,0,0,0.5187,0
12192239,50,170,0,0.70348,0
12199474,50,0,0,0.94325,0
12214025,50,0,0,0.2676,0
12214666,50,125,0,0.52032,0
12220661,50,0,0,1.07784,0
12227394,50,-12,0,-0.011352381,0
12227412,50,0,0,0.884183333,0
12232035,50,0,0,0.638285714,0
12235042,50,77,0,0.827114286,1
12236244,50,74,0,0.024,1
12236533,50,39,0,1.048733333,0
12238015,50,0,0,0.13725,0
12246021,50,10,0,0.98344,0
12254637,50,265,0,0.745222222,0
12258541,50,0,0,0.964,0
12258564,50,0,0,0.216,0
12259855,50,100,0,0.767422222,0
12261792,50,0,0,0.015,0
12266110,50,0,0,0.96248,0
12271794,50,215,0,0.55372,0
12278999,50,37,0,1.04515,0
12282038,50,0,0,0.9497,0
12284512,49,30,0,0.88628,0
12293609,49,0,0,0.28176,1
12293674,49,0,0,0.970780952,0
12296238,49,14,0,0.7794,0
12303552,49,168,0,1.018311111,0
12305170,49,0,0,0.998042105,0
12308459,49,79,0,0.925314286,0
12312182,49,165,0,0.391044444,0
12313930,49,0,0,0.189433333,0
12314257,49,67,0,1.020311111,0
12329624,49,10,0,0.62024,0
12333876,49,24,0,1.000211765,0
12336898,49,0,0,0.0242,0
12337371,49,0,0,0.9618,0
12344687,49,43,0,0.2222,0
12344818,49,0,0,0.685666667,0
12353471,49,13,0,1.012966667,0
12367169,49,0,0,0.969971429,0
12372483,49,0,0,1.00672,0
12379807,49,0,0,0.016,0
12380243,49,18,0,0.981854546,0
12380603,49,17,0,0.8909,0
12382168,49,251,0,1.02896,0
12382667,49,77,0,0.822777778,0
12387346,49,0,0,0.20628,0
12387976,49,0,0,0.16608,0
12399326,49,314,0,0.915285714,0
12401882,49,0,0,1.011228571,0
12406395,49,0,0,0.84716,0
12409791,49,0,0,0.986177778,0
12410141,49,0,0,1.192,0
12417348,49,105,0,0.888444444,0
12421325,49,63,0,1.023066667,0
12426029,49,14,0,0.835,0
12434096,49,130,0,0.735763636,0
12451326,49,0,0,0.9658,0
12453083,49,20,0,1.18024,0
12463219,49,0,0,0.976905263,0
12464661,49,186,0,1.17768,0
12472292,49,23,0,0.95764,0
12474168,49,0,0,0.036,1
12478120,48,25,0,0.976166667,0
12480452,48,26,0,0.9027,0
12486649,48,419,0,0.827872727,0
12496848,48,106,0,1.011914286,0
12499162,48,66,0,1.018575,0
12504838,48,0,0,-0.373,0
12508377,48,0,0,0.97144,0
12513564,48,138,0,0.4544,0
12516071,48,0,0,0.58976,1
12519821,48,35,0,0.18,0
12536527,48,0,0,0.900485714,0
12539944,48,34,0,1.193333333,0
12548488,48,115,0,0.4182,0
12560605,48,76,0,0.974133333,0
12566010,48,0,0,1.033228571,0
12567113,48,0,27,1.22984,0
12569841,48,22,0,0.6142,0
12569928,48,0,0,0.135,0
12571565,48,7,0,1.06392,0
12577097,48,40,0,0.95192,0
12584769,48,30,23,1.085666667,0
12594258,48,-13,0,0.21792,0
12610347,48,0,0,0.88788,1
12611285,48,15,103,0.65605,0
12611696,48,78,0,0.74528,0
12612254,48,0,0,1.0016,0
12612647,48,0,0,0.725966667,0
12616369,48,5,0,0.92372,0
12621169,48,0,0,0.92945,1
12621188,48,147,0,0.826257143,0
12626019,48,160,0,0.365885714,0
12627862,48,20,0,0.392133333,0
12639412,48,0,0,0.54652,0
12649509,48,374,0,0.959475,0
12652393,48,0,0,0.8162,0
12660862,48,0,0,0.239314286,1
12671875,48,22,0,0.994866667,0
12672061,48,8,0,0.85548,0
12673681,48,0,0,0.844155556,0
12674201,48,0,0,0.92516,0
12677231,47,20,0,0.982057143,0
12678665,47,57,0,0.937573333,0
12683902,47,0,0,0.828142857,0
12684485,47,21,0,1.02452,0
12690072,47,201,0,0.677763636,0
12695083,47,210,0,0.855253333,0
12696410,47,0,0,0.917828571,0
12699929,47,282,0,0.967233333,0
12701101,47,22,0,0.002233333,1
12703875,47,0,0,0.623,0
12704837,47,199,0,0.18704,0
12709105,47,13,0,0.9618,0
12710421,47,3,0,0.974657143,0
12716415,47,0,0,0.831031579,0
12727672,47,14,0,0.851733333,0
12728056,47,120,0,1.0265,0
12734353,47,70,0,0.971085714,0
12734979,47,0,0,0.9038,0
12738804,47,0,0,0.9756,0
12745084,47,65,0,0.634066667,0
12748780,47,18,0,1.0346,0
12750814,47,10,0,-0.241,0
12757618,47,36,0,0.981933333,0
12759481,47,25,0,0.89037,0
12763280,47,0,0,0.937125,0
12773532,47,0,0,1.00252,0
12777815,47,58,0,0.937857143,0
12778613,47,0,0,0.78952,1
12780730,47,167,0,0.16,0
12784676,47,208,0,0.03996,0
12784940,47,0,0,-0.009,0
12789317,47,0,0,0.017142857,0
12789754,47,0,0,0.950233333,0
12790716,47,0,0,0.024,0
12798478,47,0,0,0.915733333,0
12798741,47,38,0,0.017142857,0
12801083,47,0,0,0.64544,0
12810708,47,0,0,0.024,0
12811740,47,94,0,0.86946,0
12812917,47,288,0,0.645314286,0
12816896,47,110,0,0.870725,0
12828902,47,0,0,0.7894,0
12830685,47,90,0,0.38904,1
12834484,47,0,0,0.958771429,0
12835086,47,0,0,0.66344,0
12839987,47,191,0,0.769514286,0
12852031,47,26,0,0.983971429,0
12854585,47,183,0,1.021057143,0
12856303,47,54,0,0.94716,0
12857244,47,14,0,0.899557895,0
12869028,47,50,0,0.017142857,0
12870365,47,27,0,0.94292,0
12879706,47,47,0,1.023025,0
12882030,46,148,0,0.850527273,0
12884158,46,47,0,0.631133333,0
12886737,46,21,0,0.473275,0
12886812,46,0,0,0.354375,0
12905296,46,34,0,1.01976,0
12907443,46,0,0,0.0686,0
12907781,46,21,0,0.937857143,0
12909919,46,34,0,1.03692,0
12911679,46,44,0,0.681066667,0
12913595,46,0,0,0.47256,0
12915425,46,0,0,0.693571429,0
12925950,46,198,0,0.012,0
12928342,46,294,0,0.828733333,0
12935525,46,0,0,0.7504,0
12935626,46,36,0,0.900885714,0
12935722,46,0,0,0.01,0
12944109,46,6,0,0.986675,0
12944880,46,0,0,0.720888889,0
12945627,46,0,0,0.017285714,1
12946201,46,0,0,0.84396,0
12947858,46,0,0,0.995022222,0
12948851,46,154,0,0.80984,0
12949510,46,0,0,0.00655,0
12951016,46,0,0,0.0242,0
12954895,46,20,0,0.7292,0
12955704,46,20,0,0.63908,0
12956183,46,14,0,1.01424,0
12958495,46,9,0,0.8884,0
12960899,46,0,0,0.580866667,0
12961241,46,21,0,0.72816,0
12963701,46,55,0,0.9954,0
12967866,46,0,0,0.79005,0
12971413,46,99,0,0.808490909,0
12972699,46,12,0,0.59408,0
12977775,46,0,0,0.915109091,0
12980665,46,0,0,0.873657143,0
12988490,46,0,30,1.0505,0
12991063,46,0,0,0.434466667,0
12992340,46,0,0,0.73788,0
12999210,46,6,0,0.983342857,0
12999475,46,0,0,0.739228571,0
13003541,46,131,0,0.87368,0
13007672,46,5,0,0.89964,0
13008048,46,10,0,0.0344,0
13015879,46,20,0,0.6585,0
13016418,46,0,0,0.303228571,0
13019199,46,5,0,0.04436,1
13021214,46,22,0,0.969666667,0
13021710,46,132,0,0.911511111,0
13021842,46,0,0,0.962033333,0
13022155,46,32,0,0.97552,0
13022848,46,228,0,0.224466667,0
13027239,46,55,0,0.02,0
13027686,46,120,164,0.860171429,0
13027844,46,13,0,0.902742857,0
13029317,46,300,0,0.841857143,0
13033281,46,0,0,0.1953,0
13054666,46,0,42,0.9166,0
13054857,46,56,0,0.984342857,0
13069755,46,0,0,0.438625,0
13075774,46,0,0,0.8165,0
13087752,45,58,0,1.10716,0
13087820,45,0,0,0.14608,0
13091281,45,38,0,0.66672,0
13091936,45,23,0,1.035133333,0
13098388,45,57,0,0.693066667,0
13109474,45,19,0,1.0326,0
13111707,45,0,0,0.88712,0
13112865,45,40,0,0.8779,0
13115090,45,99,0,0.968533333,0
13115708,45,24,0,1.03588,0
13116815,45,385,0,0.831317647,0
13117470,45,398,0,0.464475,0
13119378,45,56,0,0.23368,0
13119958,45,78,0,0.91188,0
13119976,45,106,0,0.9848,0
13121927,45,40,0,0.856742857,1
13122695,45,27,0,0.621828571,0
13123132,45,0,0,0.44075,0
13124352,45,0,0,0.88195,0
13138614,45,0,0,0.923054546,0
13142282,45,0,0,0.015125,1
13142312,45,146,0,0.863709091,0
13147074,45,0,0,0.6498,0
13152946,45,42,0,0.8049,0
13153376,45,74,0,0.738389744,0
13155467,45,24,0,0.063311111,1
13160565,45,35,0,0.971285714,0
13161304,45,0,0,1.21308,0
13164013,45,18,0,0.790610526,0
13165070,45,0,0,0.970857143,0
13167355,45,0,0,0.93248,0
13169813,45,0,0,0.884311111,0
13175414,45,0,0,0.735366667,0
13180521,45,0,0,0.692773333,0
13185815,45,174,0,0.810633333,0
13187115,45,14,0,0.91568,0
13194652,45,18,0,0.93688,0
13198040,45,0,0,0.67504,0
13200801,45,0,0,0.36992,1
13202231,45,10,0,0.064,0
13210034,45,0,0,1.0924,0
13219611,45,0,0,0.9557,0
13230402,45,0,0,0.015,0
13231809,45,459,0,0.8014625,0
13237550,45,6,0,0.9536,0
13239486,45,0,0,0.984257143,0
13243981,45,12,0,1.01692,0
13248708,45,0,0,0.72176,0
13248865,45,0,0,0.43935,0
13252195,45,94,0,0.729266667,0
13256328,45,153,0,0.400742857,1
13267869,45,0,0,0.02,0
13295025,45,33,0,0.81804,0
13295430,45,253,0,0.7587,0
13314977,44,0,0,0.024,0
13317282,44,20,0,0.73604,0
13319028,44,186,0,0.735085714,0
13320117,44,0,0,0.51748,0
13321159,44,54,0,0.5276,0
13321324,44,0,0,0.978,1
13328804,44,100,0,0.8623,0
13331761,44,44,0,0.72996,0
13332578,44,83,0,1.01752,0
13334657,44,0,0,0.90592,0
13345224,44,57,0,1.015866667,0
13345458,44,10,0,0.96828,0
13348711,44,4,0,0.94692,0
13349649,44,0,0,0.0242,0
13357682,44,0,0,0.347,0
13359069,44,55,0,0.90608,0
13361646,44,8,0,0.525133333,0
13366206,44,0,0,0.013333333,0
13367766,44,379,0,0.665125,0
13371073,44,5,0,0.9596,0
13377527,44,0,0,0.014235294,0
13384873,44,0,0,0.76996,0
13386067,44,0,0,0.737542857,0
13387839,44,32,0,1.024225,0
13407824,44,50,0,0.11298,0
13409609,44,271,0,0.502909091,1
13413535,44,29,0,0.78184,0
13414420,44,30,0,0.14396,0
13415644,44,0,0,0.23968,0
13419283,44,89,0,1.0276,0
13421266,44,57,0,0.3162,0
13422512,44,0,0,0.110333333,0
13432978,44,20,0,0.08036,1
13433723,44,0,0,0.9156,0
13434480,44,0,0,0.89388,0
13442724,44,0,0,0.017142857,0
13453952,44,108,0,0.4266,0
13454861,44,21,0,0.74016,0
13462912,44,0,0,0.8562,0
13466704,44,0,0,0.99495,0
13488548,43,0,0,0.013333333,0
13489349,43,95,0,1.025457143,0
13489459,43,33,0,0.79544,0
13493557,43,75,0,0.85928,0
13493714,43,0,0,0.02,0
13494381,43,0,0,0.913,0
13494448,43,11,0,0.994723077,0
13503128,43,21,0,0.9901,0
13509194,43,0,0,0.920685714,0
13509602,43,68,0,0.5926,0
13525974,43,34,0,0.560433333,0
13527721,43,140,0,0.73545,0
13535518,43,0,0,0.006,1
13537316,43,161,0,0.557366667,0
13545730,43,32,0,0.925933333,0
13546231,43,0,0,0.701777778,0
13557478,43,51,0,0.89128,0
13559621,43,20,0,0.5804,0
13569457,43,0,0,0.68028,0
13572866,43,127,0,0.279768421,0
13573852,43,0,0,0.442885714,0
13575096,43,0,0,0.86784,0
13575536,43,82,0,0.294333333,1
