"","Bad","Behavior_Score_Bins","Good_Customer_Score_Bins","Quarterly_Fico_Score_Bins","Credit_Limit","Utility_Bins","Opening_Balance_Bins","Ending_Balance_Bins","Net_Purchases_During_Cycle","Net_Payments_During_Cycle","Months_On_Book"
"5217","1","[600,670)","[-Inf,700)","[550,642)",250,"[1, Inf)","[141,228)","[242,299)",62,47,8
"5218","0","[670, Inf)","[-Inf,700)","[550,642)",400,"[0.5,1)","[228,347)","[131,242)",0,50,8
"5219","1","[600,670)","[750,820)","[550,642)",250,"[1, Inf)","[228,347)","[242,299)",78,120,8
"5222","0","[600,670)","[-Inf,700)","[550,642)",350,"[0.5,1)","[228,347)","[242,299)",0,41,8
"5223","0","[600,670)","[-Inf,700)","[550,642)",325,"[1, Inf)","[228,347)","[299, Inf)",55,60,8
"5225","0","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",188,253,8
"5227","0","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[141,228)","[242,299)",61,50,8
"5228","0","[600,670)","[-Inf,700)","[650, Inf)",350,"[1, Inf)","[228,347)","[299, Inf)",461,369,8
"5229","0","[600,670)","[-Inf,700)","[-Inf,550)",300,"[0.5,1)","[228,347)","[242,299)",27,25,8
"5230","0","[600,670)","[-Inf,700)","[-Inf,550)",300,"[0.5,1)","[228,347)","[242,299)",21,50,8
"5231","0","[600,670)","[700,750)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",0,35,8
"5234","0","[670, Inf)","[820, Inf)","[642,650)",350,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,40,8
"5235","0","[600,670)","[-Inf,700)","[-Inf,550)",350,"[0.5,1)","[228,347)","[242,299)",0,50,8
"5236","0","[600,670)","[700,750)","[650, Inf)",350,"[0.5,1)","[228,347)","[242,299)",0,25,8
"5238","0","[600,670)","[-Inf,700)","[-Inf,550)",300,"[1, Inf)","[228,347)","[299, Inf)",17,250,8
"5239","0","[670, Inf)","[700,750)","[550,642)",400,"[0.5,1)","[141,228)","[131,242)",40,50,8
"5240","0","[670, Inf)","[820, Inf)","[550,642)",275,"[0,0.5)","[228,347)","[-Inf,131)",132,335,8
"5241","0","[600,670)","[-Inf,700)","[550,642)",300,"[1, Inf)","[228,347)","[299, Inf)",23,25,8
"5242","0","[600,670)","[820, Inf)","[550,642)",350,"[0,0.5)","[-Inf,141)","[131,242)",185,100,8
"5243","1","[600,670)","[-Inf,700)","[550,642)",400,"[0.5,1)","[347, Inf)","[299, Inf)",35,100,8
"5245","0","[600,670)","[700,750)","[550,642)",300,"[0.5,1)","[228,347)","[242,299)",0,50,8
"5246","0","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",53,60,8
"5247","0","[600,670)","[-Inf,700)","[550,642)",350,"[0.5,1)","[228,347)","[299, Inf)",19,25,8
"5249","0","[600,670)","[750,820)","[550,642)",250,"[0.5,1)","[-Inf,141)","[131,242)",86,35,8
"5251","0","[600,670)","[700,750)","[650, Inf)",250,"[0.5,1)","[141,228)","[131,242)",20,25,8
"5253","0","[670, Inf)","[-Inf,700)","[550,642)",350,"[0.5,1)","[-Inf,141)","[299, Inf)",307,65,8
"5254","0","[600,670)","[-Inf,700)","[550,642)",400,"[0.5,1)","[347, Inf)","[299, Inf)",0,25,8
"5255","0","[600,670)","[700,750)","[650, Inf)",250,"[0.5,1)","[228,347)","[131,242)",1,50,8
"5256","1","[-Inf,600)","[-Inf,700)","[550,642)",250,"[1, Inf)","[228,347)","[242,299)",0,75,8
"5257","0","[600,670)","[-Inf,700)","[-Inf,550)",300,"[0.5,1)","[228,347)","[242,299)",25,30,8
"5258","0","[-Inf,600)","[-Inf,700)","[-Inf,550)",300,"[1, Inf)","[347, Inf)","[299, Inf)",0,50,8
"5261","1","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",30,87,8
"5264","0","[670, Inf)","[700,750)","[550,642)",350,"[0.5,1)","[141,228)","[242,299)",171,100,8
"5266","0","[670, Inf)","[700,750)","[650, Inf)",400,"[0.5,1)","[347, Inf)","[242,299)",286,380,8
"5269","1","[670, Inf)","[700,750)","[642,650)",250,"[0.5,1)","[141,228)","[131,242)",13,30,8
"5271","0","[670, Inf)","[820, Inf)","[650, Inf)",350,"[0,0.5)","[141,228)","[-Inf,131)",0,100,8
"5272","0","[600,670)","[-Inf,700)","[-Inf,550)",350,"[0.5,1)","[228,347)","[299, Inf)",5,25,8
"5273","0","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[-Inf,141)","[131,242)",150,50,8
"5274","0","[600,670)","[-Inf,700)","[550,642)",425,"[0.5,1)","[228,347)","[299, Inf)",84,25,8
"5275","0","[600,670)","[700,750)","[-Inf,550)",400,"[0.5,1)","[228,347)","[299, Inf)",84,50,8
"5276","0","[600,670)","[-Inf,700)","[650, Inf)",250,"[0.5,1)","[141,228)","[131,242)",351,321,8
"5277","0","[600,670)","[-Inf,700)","[550,642)",300,"[0.5,1)","[347, Inf)","[242,299)",286,311,8
"5278","0","[600,670)","[-Inf,700)","[550,642)",450,"[0.5,1)","[-Inf,141)","[299, Inf)",426,14,8
"5280","0","[600,670)","[-Inf,700)","[550,642)",300,"[0.5,1)","[141,228)","[242,299)",73,50,8
"5282","1","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0,0.5)","[141,228)","[-Inf,131)",0,157,8
"5284","0","[600,670)","[700,750)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",36,25,8
"5285","1","[670, Inf)","[-Inf,700)","[650, Inf)",500,"[0,0.5)","[347, Inf)","[-Inf,131)",0,515,8
"5287","0","[600,670)","[700,750)","[550,642)",325,"[0.5,1)","[228,347)","[242,299)",0,66,8
"5289","0","[600,670)","[-Inf,700)","[550,642)",250,"[1, Inf)","[-Inf,141)","[242,299)",336,238,8
"5290","0","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",122,184,8
"5291","0","[600,670)","[700,750)","[650, Inf)",250,"[0.5,1)","[-Inf,141)","[131,242)",278,0,8
"5292","0","[600,670)","[750,820)","[550,642)",300,"[0,0.5)","[141,228)","[-Inf,131)",0,100,8
"5293","0","[670, Inf)","[820, Inf)","[550,642)",350,"[0,0.5)","[-Inf,141)","[-Inf,131)",23,57,8
"5294","0","[600,670)","[750,820)","[-Inf,550)",350,"[0.5,1)","[228,347)","[242,299)",0,30,8
"5297","0","[670, Inf)","[700,750)","[550,642)",250,"[0.5,1)","[-Inf,141)","[131,242)",156,50,8
"5298","0","[600,670)","[-Inf,700)","[-Inf,550)",350,"[0.5,1)","[141,228)","[299, Inf)",155,25,8
"5300","0","[600,670)","[-Inf,700)","[-Inf,550)",350,"[0.5,1)","[228,347)","[299, Inf)",0,25,8
"5301","1","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",0,50,8
"5303","0","[600,670)","[750,820)","[550,642)",300,"[0.5,1)","[141,228)","[131,242)",32,30,8
"5306","0","[600,670)","[-Inf,700)","[550,642)",250,"[1, Inf)","[228,347)","[242,299)",49,60,8
"5310","0","[600,670)","[-Inf,700)","[550,642)",250,"[1, Inf)","[228,347)","[242,299)",45,25,8
"5315","0","[600,670)","[700,750)","[-Inf,550)",300,"[0.5,1)","[228,347)","[131,242)",0,25,8
"5317","0","[600,670)","[700,750)","[-Inf,550)",350,"[0.5,1)","[-Inf,141)","[242,299)",347,0,8
"5318","0","[600,670)","[820, Inf)","[-Inf,550)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",223,250,8
"5319","0","[600,670)","[-Inf,700)","[550,642)",350,"[0.5,1)","[228,347)","[299, Inf)",45,25,8
"5320","1","[600,670)","[700,750)","[-Inf,550)",300,"[0.5,1)","[228,347)","[131,242)",45,75,8
"5322","0","[600,670)","[750,820)","[550,642)",300,"[0.5,1)","[141,228)","[131,242)",16,25,8
"5323","0","[600,670)","[-Inf,700)","[550,642)",325,"[1, Inf)","[228,347)","[299, Inf)",46,35,8
"5324","0","[-Inf,600)","[-Inf,700)","[550,642)",275,"[0.5,1)","[228,347)","[131,242)",0,61,8
"5325","0","[600,670)","[-Inf,700)","[550,642)",400,"[0.5,1)","[141,228)","[299, Inf)",170,36,8
"5330","0","[670, Inf)","[750,820)","[550,642)",300,"[0.5,1)","[-Inf,141)","[131,242)",200,64,8
"5332","0","[600,670)","[-Inf,700)","[-Inf,550)",300,"[0.5,1)","[228,347)","[242,299)",21,36,8
"5333","0","[600,670)","[-Inf,700)","[550,642)",300,"[0.5,1)","[141,228)","[299, Inf)",201,100,8
"5334","0","[670, Inf)","[750,820)","[650, Inf)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",147,154,8
"5335","0","[600,670)","[-Inf,700)","[550,642)",300,"[1, Inf)","[228,347)","[299, Inf)",310,287,8
"5336","0","[600,670)","[-Inf,700)","[550,642)",425,"[0.5,1)","[347, Inf)","[299, Inf)",59,125,8
"5338","0","[600,670)","[-Inf,700)","[550,642)",450,"[0.5,1)","[347, Inf)","[299, Inf)",0,25,8
"5339","1","[600,670)","[820, Inf)","[550,642)",275,"[0,0.5)","[228,347)","[-Inf,131)",75,300,8
"5342","0","[600,670)","[820, Inf)","[650, Inf)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",13,92,8
"5344","0","[600,670)","[750,820)","[-Inf,550)",325,"[0,0.5)","[228,347)","[131,242)",0,150,8
"5345","0","[600,670)","[-Inf,700)","[550,642)",300,"[0.5,1)","[228,347)","[242,299)",0,35,8
"5349","0","[670, Inf)","[820, Inf)","[650, Inf)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,5,8
"5351","0","[600,670)","[700,750)","[-Inf,550)",300,"[0.5,1)","[228,347)","[131,242)",0,30,8
"5352","1","[600,670)","[-Inf,700)","[550,642)",300,"[0.5,1)","[141,228)","[131,242)",20,30,8
"5353","1","[600,670)","[700,750)","[550,642)",200,"[0.5,1)","[141,228)","[131,242)",19,40,8
"5356","0","[600,670)","[700,750)","[550,642)",350,"[0.5,1)","[228,347)","[242,299)",85,75,8
"5357","0","[600,670)","[700,750)","[550,642)",350,"[0.5,1)","[228,347)","[242,299)",7,25,8
"5358","0","[600,670)","[820, Inf)","[650, Inf)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,15,8
"5359","0","[600,670)","[-Inf,700)","[550,642)",250,"[1, Inf)","[228,347)","[242,299)",26,25,8
"5360","0","[600,670)","[700,750)","[-Inf,550)",250,"[0.5,1)","[228,347)","[131,242)",0,95,8
"5364","0","[600,670)","[750,820)","[-Inf,550)",250,"[0.5,1)","[-Inf,141)","[131,242)",262,35,8
"5365","0","[670, Inf)","[820, Inf)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",0,50,8
"5367","0","[600,670)","[700,750)","[650, Inf)",250,"[0.5,1)","[228,347)","[131,242)",0,35,8
"5369","0","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",10,40,8
"5370","0","[600,670)","[700,750)","[550,642)",300,"[0.5,1)","[228,347)","[131,242)",0,25,8
"5371","0","[600,670)","[-Inf,700)","[-Inf,550)",250,"[1, Inf)","[141,228)","[242,299)",156,78,8
"5372","1","[600,670)","[-Inf,700)","[-Inf,550)",250,"[1, Inf)","[228,347)","[242,299)",20,28,8
"5373","1","[-Inf,600)","[-Inf,700)","[-Inf,550)",250,"[1, Inf)","[228,347)","[242,299)",0,80,8
"5375","0","[670, Inf)","[820, Inf)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",95,100,8
"5378","0","[-Inf,600)","[750,820)","[-Inf,550)",250,"[0.5,1)","[228,347)","[131,242)",0,136,8
"5379","1","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",86,150,8
"5383","0","[600,670)","[-Inf,700)","[-Inf,550)",250,"[1, Inf)","[141,228)","[242,299)",131,80,8
"5385","0","[600,670)","[-Inf,700)","[550,642)",250,"[1, Inf)","[228,347)","[242,299)",30,25,8
"5386","0","[600,670)","[-Inf,700)","[550,642)",300,"[1, Inf)","[347, Inf)","[299, Inf)",60,123,8
"5388","0","[600,670)","[700,750)","[550,642)",300,"[0.5,1)","[228,347)","[242,299)",0,100,8
"5390","0","[600,670)","[-Inf,700)","[-Inf,550)",350,"[0.5,1)","[-Inf,141)","[299, Inf)",261,125,8
"5391","0","[670, Inf)","[750,820)","[550,642)",350,"[0.5,1)","[228,347)","[131,242)",15,50,8
"5392","0","[600,670)","[-Inf,700)","[550,642)",250,"[0,0.5)","[228,347)","[-Inf,131)",2,200,8
"5393","1","[600,670)","[-Inf,700)","[550,642)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",253,249,8
"5395","0","[670, Inf)","[820, Inf)","[642,650)",300,"[0.5,1)","[-Inf,141)","[131,242)",163,100,8
"5397","1","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",26,50,8
"5399","0","[600,670)","[-Inf,700)","[550,642)",250,"[1, Inf)","[228,347)","[242,299)",188,200,8
"5400","0","[670, Inf)","[700,750)","[550,642)",350,"[0.5,1)","[141,228)","[242,299)",92,30,8
"5401","0","[600,670)","[-Inf,700)","[550,642)",300,"[1, Inf)","[228,347)","[299, Inf)",45,25,8
"5405","0","[670, Inf)","[820, Inf)","[-Inf,550)",350,"[0,0.5)","[-Inf,141)","[-Inf,131)",180,200,8
"5409","0","[670, Inf)","[820, Inf)","[550,642)",300,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,7,7
"5412","0","[600,670)","[700,750)","[642,650)",250,"[0.5,1)","[141,228)","[131,242)",26,25,7
"5413","0","[600,670)","[700,750)","[550,642)",400,"[0.5,1)","[141,228)","[131,242)",102,30,7
"5414","0","[600,670)","[-Inf,700)","[550,642)",275,"[0.5,1)","[228,347)","[131,242)",30,105,7
"5415","0","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[228,347)","[-Inf,131)",0,150,7
"5416","0","[670, Inf)","[750,820)","[642,650)",350,"[0,0.5)","[-Inf,141)","[-Inf,131)",137,170,7
"5417","0","[600,670)","[-Inf,700)","[550,642)",350,"[0.5,1)","[228,347)","[299, Inf)",47,40,7
"5418","0","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",33,30,7
"5420","0","[600,670)","[-Inf,700)","[550,642)",325,"[1, Inf)","[228,347)","[299, Inf)",36,25,7
"5426","0","[670, Inf)","[-Inf,700)","[550,642)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,7,7
"5427","0","[600,670)","[-Inf,700)","[642,650)",250,"[0.5,1)","[141,228)","[131,242)",135,50,7
"5428","0","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",72,25,7
"5429","0","[600,670)","[-Inf,700)","[550,642)",350,"[0.5,1)","[228,347)","[299, Inf)",26,25,7
"5430","1","[670, Inf)","[750,820)","[550,642)",300,"[0,0.5)","[-Inf,141)","[-Inf,131)",52,67,7
"5432","0","[670, Inf)","[-Inf,700)","[550,642)",250,"[0,0.5)","[141,228)","[-Inf,131)",15,137,7
"5436","0","[600,670)","[-Inf,700)","[642,650)",450,"[0.5,1)","[347, Inf)","[299, Inf)",0,25,7
"5437","1","[600,670)","[-Inf,700)","[650, Inf)",450,"[0.5,1)","[228,347)","[299, Inf)",161,45,7
"5438","0","[600,670)","[-Inf,700)","[-Inf,550)",250,"[1, Inf)","[228,347)","[242,299)",75,75,7
"5440","0","[670, Inf)","[-Inf,700)","[650, Inf)",400,"[0.5,1)","[141,228)","[299, Inf)",307,201,7
"5441","1","[600,670)","[-Inf,700)","[550,642)",250,"[0,0.5)","[141,228)","[-Inf,131)",126,303,7
"5442","1","[600,670)","[-Inf,700)","[550,642)",250,"[1, Inf)","[228,347)","[242,299)",9,45,7
"5443","0","[600,670)","[-Inf,700)","[-Inf,550)",300,"[1, Inf)","[228,347)","[299, Inf)",94,50,7
"5445","0","[670, Inf)","[-Inf,700)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",40,100,7
"5449","0","[600,670)","[-Inf,700)","[-Inf,550)",300,"[1, Inf)","[228,347)","[299, Inf)",451,440,7
"5450","0","[600,670)","[-Inf,700)","[-Inf,550)",350,"[0.5,1)","[228,347)","[299, Inf)",18,30,7
"5451","0","[600,670)","[700,750)","[-Inf,550)",250,"[0.5,1)","[141,228)","[242,299)",119,90,7
"5452","0","[600,670)","[750,820)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",149,100,7
"5453","0","[600,670)","[820, Inf)","[-Inf,550)",250,"[0.5,1)","[228,347)","[131,242)",361,461,7
"5454","0","[670, Inf)","[750,820)","[642,650)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",110,200,7
"5455","0","[600,670)","[-Inf,700)","[-Inf,550)",300,"[0.5,1)","[228,347)","[242,299)",13,25,7
"5456","0","[670, Inf)","[-Inf,700)","[550,642)",250,"[0,0.5)","[228,347)","[-Inf,131)",77,241,7
"5457","0","[600,670)","[750,820)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",0,30,7
"5458","1","[600,670)","[700,750)","[550,642)",325,"[0.5,1)","[228,347)","[242,299)",22,60,7
"5460","1","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[228,347)","[242,299)",0,62,7
"5464","0","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",0,25,7
"5465","1","[600,670)","[-Inf,700)","[-Inf,550)",250,"[1, Inf)","[228,347)","[242,299)",42,93,7
"5466","0","[670, Inf)","[820, Inf)","[550,642)",300,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,18,7
"5467","1","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",0,100,7
"5468","0","[600,670)","[-Inf,700)","[550,642)",300,"[0.5,1)","[228,347)","[242,299)",4,30,7
"5469","0","[670, Inf)","[820, Inf)","[550,642)",350,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,28,7
"5471","0","[670, Inf)","[820, Inf)","[550,642)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,27,7
"5472","0","[600,670)","[-Inf,700)","[650, Inf)",250,"[0.5,1)","[-Inf,141)","[131,242)",140,60,7
"5475","1","[600,670)","[-Inf,700)","[-Inf,550)",300,"[0,0.5)","[347, Inf)","[-Inf,131)",0,332,7
"5476","0","[670, Inf)","[820, Inf)","[650, Inf)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",30,14,7
"5477","0","[600,670)","[700,750)","[550,642)",325,"[0.5,1)","[228,347)","[242,299)",24,50,7
"5478","0","[600,670)","[-Inf,700)","[550,642)",425,"[1, Inf)","[347, Inf)","[299, Inf)",62,40,7
"5480","0","[600,670)","[750,820)","[550,642)",350,"[0.5,1)","[228,347)","[242,299)",0,61,7
"5482","0","[670, Inf)","[750,820)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",37,60,7
"5484","0","[600,670)","[-Inf,700)","[650, Inf)",350,"[1, Inf)","[347, Inf)","[299, Inf)",0,50,7
"5486","0","[670, Inf)","[-Inf,700)","[650, Inf)",350,"[0.5,1)","[228,347)","[299, Inf)",55,50,7
"5487","0","[600,670)","[-Inf,700)","[-Inf,550)",250,"[1, Inf)","[228,347)","[242,299)",244,265,7
"5488","0","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[228,347)","[131,242)",0,25,7
"5489","0","[600,670)","[-Inf,700)","[550,642)",350,"[0.5,1)","[347, Inf)","[299, Inf)",0,100,7
"5490","0","[600,670)","[700,750)","[550,642)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",86,7,7
"5491","0","[600,670)","[-Inf,700)","[550,642)",300,"[0.5,1)","[228,347)","[242,299)",145,456,7
"5493","0","[600,670)","[700,750)","[550,642)",350,"[0.5,1)","[228,347)","[242,299)",56,60,7
"5494","0","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",44,50,7
"5495","0","[670, Inf)","[820, Inf)","[550,642)",400,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,7,7
"5496","0","[600,670)","[-Inf,700)","[550,642)",250,"[1, Inf)","[228,347)","[242,299)",22,32,7
"5497","0","[600,670)","[-Inf,700)","[550,642)",300,"[0.5,1)","[228,347)","[242,299)",28,100,7
"5499","0","[600,670)","[-Inf,700)","[550,642)",700,"[1, Inf)","[347, Inf)","[299, Inf)",30,50,7
"5500","0","[670, Inf)","[700,750)","[550,642)",350,"[0.5,1)","[228,347)","[242,299)",0,25,7
"5502","0","[600,670)","[-Inf,700)","[550,642)",250,"[1, Inf)","[228,347)","[242,299)",27,25,7
"5503","1","[600,670)","[-Inf,700)","[550,642)",250,"[1, Inf)","[228,347)","[242,299)",55,50,7
"5504","0","[600,670)","[-Inf,700)","[550,642)",250,"[1, Inf)","[228,347)","[242,299)",120,125,7
"5506","0","[600,670)","[700,750)","[642,650)",350,"[0.5,1)","[347, Inf)","[299, Inf)",0,50,7
"5508","1","[600,670)","[-Inf,700)","[550,642)",350,"[0.5,1)","[228,347)","[242,299)",64,100,7
"5514","1","[670, Inf)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[-Inf,141)","[131,242)",140,50,7
"5517","0","[600,670)","[700,750)","[-Inf,550)",300,"[0.5,1)","[141,228)","[131,242)",33,25,7
"5518","1","[600,670)","[-Inf,700)","[-Inf,550)",350,"[0.5,1)","[228,347)","[242,299)",87,50,7
"5520","0","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",23,25,7
"5523","0","[670, Inf)","[-Inf,700)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",67,65,7
"5524","1","[-Inf,600)","[-Inf,700)","[550,642)",700,"[1, Inf)","[347, Inf)","[299, Inf)",0,93,7
"5527","0","[600,670)","[-Inf,700)","[550,642)",250,"[0,0.5)","[228,347)","[-Inf,131)",-22,248,7
"5528","0","[600,670)","[-Inf,700)","[-Inf,550)",250,"[1, Inf)","[228,347)","[242,299)",19,35,7
"5530","0","[670, Inf)","[-Inf,700)","[650, Inf)",300,"[0.5,1)","[141,228)","[131,242)",179,175,7
"5532","0","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",0,100,7
"5533","1","[600,670)","[-Inf,700)","[-Inf,550)",300,"[0.5,1)","[228,347)","[242,299)",0,30,7
"5534","0","[600,670)","[-Inf,700)","[550,642)",300,"[1, Inf)","[228,347)","[299, Inf)",39,30,7
"5536","0","[600,670)","[-Inf,700)","[642,650)",700,"[0.5,1)","[347, Inf)","[299, Inf)",0,45,7
"5538","0","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",0,35,7
"5539","0","[600,670)","[750,820)","[550,642)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",116,90,7
"5540","0","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",0,25,7
"5544","0","[670, Inf)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",51,100,7
"5547","0","[600,670)","[-Inf,700)","[-Inf,550)",300,"[0.5,1)","[228,347)","[242,299)",0,60,7
"5549","0","[600,670)","[-Inf,700)","[-Inf,550)",350,"[0.5,1)","[228,347)","[299, Inf)",22,25,7
"5553","1","[600,670)","[-Inf,700)","[550,642)",300,"[0.5,1)","[141,228)","[242,299)",103,25,7
"5555","0","[600,670)","[-Inf,700)","[550,642)",350,"[0.5,1)","[228,347)","[242,299)",0,50,7
"5560","0","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",65,50,7
"5561","0","[670, Inf)","[820, Inf)","[550,642)",300,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,140,7
"5563","0","[600,670)","[-Inf,700)","[650, Inf)",350,"[1, Inf)","[347, Inf)","[299, Inf)",25,32,7
"5565","0","[600,670)","[-Inf,700)","[-Inf,550)",250,"[1, Inf)","[228,347)","[242,299)",66,50,7
"5567","0","[600,670)","[-Inf,700)","[642,650)",250,"[1, Inf)","[228,347)","[242,299)",36,30,7
"5568","0","[670, Inf)","[700,750)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",0,57,7
"5569","0","[600,670)","[-Inf,700)","[550,642)",300,"[1, Inf)","[228,347)","[299, Inf)",122,161,7
"5571","0","[600,670)","[-Inf,700)","[550,642)",700,"[0.5,1)","[347, Inf)","[299, Inf)",16,30,7
"5573","0","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[228,347)","[242,299)",13,56,7
"5574","0","[600,670)","[-Inf,700)","[550,642)",350,"[0.5,1)","[228,347)","[242,299)",0,50,7
"5575","0","[-Inf,600)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[228,347)","[131,242)",33,150,7
"5576","1","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",0,100,7
"5578","0","[670, Inf)","[750,820)","[-Inf,550)",450,"[0,0.5)","[228,347)","[131,242)",0,40,7
"5579","0","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[228,347)","[131,242)",0,31,7
"5582","0","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[228,347)","[131,242)",0,89,7
"5583","1","[-Inf,600)","[820, Inf)","[-Inf,550)",250,"[0,0.5)","[141,228)","[-Inf,131)",70,158,7
"5584","0","[600,670)","[750,820)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",2,25,7
"5585","0","[670, Inf)","[-Inf,700)","[-Inf,550)",750,"[0.5,1)","[141,228)","[299, Inf)",374,50,7
"5589","0","[600,670)","[-Inf,700)","[550,642)",250,"[0.5,1)","[141,228)","[131,242)",24,40,7
"5590","0","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[228,347)","[131,242)",7,25,7
"5591","1","[600,670)","[-Inf,700)","[550,642)",700,"[1, Inf)","[347, Inf)","[299, Inf)",93,50,7
"5592","0","[600,670)","[-Inf,700)","[-Inf,550)",300,"[0.5,1)","[228,347)","[242,299)",6,36,7
"5593","0","[-Inf,600)","[-Inf,700)","[-Inf,550)",300,"[0.5,1)","[228,347)","[242,299)",0,33,7
"5594","0","[670, Inf)","[820, Inf)","[550,642)",250,"[0,0.5)","[-Inf,141)","[-Inf,131)",0,65,7
"5596","0","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[141,228)","[131,242)",99,40,7
"5597","1","[600,670)","[-Inf,700)","[-Inf,550)",250,"[0.5,1)","[228,347)","[131,242)",0,120,7
"5598","0","[600,670)","[-Inf,700)","[-Inf,550)",300,"[1, Inf)","[228,347)","[299, Inf)",74,25,7
"5600","0","[600,670)","[-Inf,700)","[-Inf,550)",325,"[0.5,1)","[228,347)","[242,299)",10,35,7
"5601","0","[670, Inf)","[750,820)","[550,642)",250,"[0.5,1)","[-Inf,141)","[131,242)",86,100,7
"5602","1","[600,670)","[-Inf,700)","[550,642)",250,"[1, Inf)","[228,347)","[242,299)",66,75,7
"5603","0","[600,670)","[-Inf,700)","[-Inf,550)",350,"[0.5,1)","[228,347)","[299, Inf)",0,25,7
